x0_1.0,x0_2.0,x0_10.0,x0_15.0,x0_17.0,x0_19.0,x0_20.0,x0_22.0,x0_23.0,x0_24.0,x0_25.0,x0_26.0,x0_27.0,x0_28.0,x0_29.0,x0_43.0,x1_0.0,x1_1.0,x2_0.0,x2_1.0,x3_0.0,x3_1.0,views,likes,dislikes,view_log,like_rate,dislike_rate,interaction_rate,total_trending_days
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-0.2344691792787984,-0.20566443146662994,-0.08350849793749399,-0.19248183232481844,0.3275371302341299,-0.11739879408853642,0.14404837839352816,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-0.13619027729382888,-0.15961172950125524,-0.06565689475806921,0.44376285102075735,-0.2667235101028408,-0.18417419168750668,-0.2580759956927146,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-0.2260248907545527,-0.2545747943738525,-0.07597393337314833,-0.09706983114212073,-0.620908913951455,-0.022446242359404754,-0.6894358235888611,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-0.26085464208598236,-0.2504585246417323,-0.09276256893768617,-0.6927117098694502,1.318044330728133,-0.21152753081100575,1.2465734314757655,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-0.16700197378924417,-0.22472925969960764,-0.0561527137308448,0.31168695633109594,0.44679775802241606,-0.010437543165459128,0.5071357869348062,
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-0.2476052585169196,-0.2815626681062495,-0.08538432314023565,-0.3856066013857186,-0.7640311797258688,0.03364707919438372,-0.460072284542873,
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-0.27731733648054724,-0.28687048960293077,-0.09598273553572602,-2.3355414268863637,-1.0495843456500478,-0.4016718205878203,-1.1311701207207239,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-0.21457251387422277,-0.25702495492868593,-0.07860008865698664,0.010148019827931608,-0.7063718678216675,-0.13240575327365622,-0.6898485043349043,
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.07059324254358419,0.493920884847656,-0.05443320729499829,0.9289071753974243,1.676204013919746,-0.24645790794518108,1.295626317898691,
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-0.23132314289979283,-0.2664387296919934,-0.08751025837000953,-0.15493601557512277,-0.6935684985650096,-0.2056951702475554,-0.5759969089398775,
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-0.10110006763164735,-0.17072772107107853,0.18786088139246593,0.5629943004525075,-0.5561070069004519,1.2120061326370832,-0.5310079922966078,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-0.2147885002550801,-0.20017607182380304,-0.09029273242074298,0.008310992197783064,0.16993386742353042,-0.3084380702742271,-0.08217983597495884,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-0.19073328264412256,-0.18447956957462794,-0.011195436371803057,0.18203985542455398,0.28824635701460527,0.8889469477531654,0.5906355097296533,
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-0.275487188275014,-0.2864887803796515,-0.09595147178234699,-1.704128319975992,-1.0085968053483585,-0.38577079864156494,-1.0831896313113314,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-0.14538973918379994,-0.198432589155311,-0.050806611903031075,0.4075980450364132,-0.4887757259269799,-0.029795398113115344,-0.5227582174442373,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-0.2717625916561382,-0.28055681272058103,-0.09545125172828255,-1.2308325501413497,0.028740995152747233,-0.31420240281450035,-0.1762512385435354,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-0.25053091797224386,-0.23912588729653425,-0.09169960132279924,-0.4399682801261924,0.22895771728575073,-0.2455863275333639,0.5861713249676782,
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.8584645386137191,1.6826459378633964,0.02716518902426386,1.566618481264844,4.1821017869123995,-0.15650724919477602,3.8653500477481813,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-0.2697789160821792,-0.2770027903578858,-0.09182465633631534,-1.0846778135392305,-0.1807622418085784,0.09452489998423973,0.11761467251547301,
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.14827200085924477,0.09942440258848347,-0.023857256490309252,1.0374501453200886,0.3541055738182528,-0.1604236812974586,0.3308104157608404,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.3293453517018855,0.4140250178290977,-0.03680045038922669,1.2284795847615473,-0.09333890141106464,-0.30152761978831644,-0.21558869332374808,
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-0.008387240904181036,0.04112605608168855,-0.04242792599745167,0.7902987972330356,0.6370834004096396,-0.12636816917059113,0.44376863587887394,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-0.2704731883700235,-0.28445127844457946,-0.09445081162015366,-1.1314603478638896,-0.8896305906767003,-0.19725640185648702,-0.9145392916811366,
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-0.10251325589931572,-0.23367363528293647,-0.07462959197785014,0.5586685777356097,-0.8840614613376577,-0.28194893937261556,-0.8558172367061713,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-0.25653788870752336,-0.2600373628529443,-0.08885459976530771,-0.5723917501844986,-0.14336737906476144,-0.06012482450770557,-0.09993279958903208,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.12240915427852865,0.3835759699234518,-0.03376786631146101,1.0036782590867939,0.3252256126924403,-0.2464244066756413,0.387824593696971,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-0.27436420072496964,-0.28558093141617635,-0.09491976792083907,-1.5136730545193233,-0.8620453109349608,-0.12454279028256422,-0.7734494003881287,
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.8466082317935826,-0.05358425538630484,-0.07115931535277807,1.5609585866872928,-0.88562973540759,-0.3700074825483368,-0.98113107333839,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-0.2537287910826552,-0.25579213730214867,-0.08466525681251802,-0.5064098720424429,0.2703556577614403,0.05483576579427452,0.32616362276995037,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-0.05628353094061657,-0.14649434362558902,-0.04639842267658818,0.6847913204284581,-0.5269047046885201,-0.17154726130054382,-0.491173263056938,
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-0.15049976450926345,-0.12245697902448618,-0.08372734421114718,0.38641085363567296,0.11771799685181109,-0.2963245155257823,-0.14408756071556003,
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-0.26484167986140156,-0.28510637400345074,-0.09429449285325853,-0.8342351735608241,-1.0440362477120717,-0.27445275823655174,-1.1115733190367811,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-0.09974848859392843,-0.174059939425652,-0.06959612768382668,0.5670992561338593,-0.5523643262052343,-0.24131342978820094,-0.5767835682266687,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-0.2034267668395034,-0.23436999670378386,-0.07910030871105109,0.09734608458339461,-0.5428423119309705,-0.1791670506257368,-0.5147976931946462,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-0.023957663692581267,-0.19319698291708798,0.04639239735236586,0.7582085889214663,-0.8042431402958933,0.22135923676968663,-0.8085713753920382,
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-0.17966996451016315,-0.26579395059861616,-0.09135570003562993,0.2463666695847207,-0.9682548813709763,-0.3541983181444299,-0.9934689957287313,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-0.1526073666951898,-0.19603401092794775,-0.06637596108578685,0.3774241358689754,-0.3866782985891559,-0.16943062345641213,-0.32629957693533734,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.055781533881251254,-0.05858774115091208,-0.0025041129324333716,0.905481378367475,-0.18584745769665711,-0.08632987697440109,-0.23678747585669963,
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-0.2704421713094282,-0.2706014235188367,-0.09144949129576702,-1.1292814610267632,0.6139928659843932,0.20872452743412384,0.6047570170911934,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-0.16358641473301141,-0.09771293653704191,0.008219354476573109,0.32802494650190955,0.21528892636476749,0.4940479310873806,0.14684905061455808,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.04839380824303543,-0.060114578044029345,0.016754359149047656,0.8934058109239054,1.6517040451142284,0.4627910865606951,1.949116782836564,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-0.20800666952657415,-0.22218625095532787,-0.07240986548793918,0.06320248110714223,-0.31140911353041956,-0.022544664199768895,-0.36233247799009033,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-0.2055236051139903,-0.1886474216342183,-0.08941734732613021,0.08198150075428857,0.06321868101154021,-0.30685628452318586,-0.13887423782677752,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-0.1627230357312369,-0.23931674190817392,-0.08257058533612316,0.3320777026784295,-0.6136373612099489,-0.22477441246630828,-0.6831373462193193,
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-0.26888522817187777,-0.2831307708613429,-0.09563883424855671,-1.0298728925203615,-0.8220949734352179,-0.36262556234008336,-0.912323665223518,
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-0.08895965020167491,-0.2343235726090607,-0.08579075193416301,0.5987933301276391,-0.9036372816973578,-0.3464228390711279,-0.9994070635018578,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-0.1956011199621985,-0.218456848679234,-0.017354395787471503,0.15111109431559236,-0.19483412750112983,0.5500711709097017,0.15926760570589715,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-0.21067002945576876,-0.20390547409989687,-0.06628216982564976,0.04230608547725146,-0.18830922834628494,0.031794572433524286,-0.20473479363551628,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-0.20807536027720747,-0.25943384962154326,-0.08619718072809036,0.06267358198709337,-0.7835465013175885,-0.26414478628753,-0.8589188228356803,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-0.2635810275492632,-0.2630755619409378,-0.09341910775864576,-0.7853542529697892,0.13516679076200655,-0.22829246238740503,-0.015135863463500283,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-0.17873449562782706,-0.07721927783314028,-0.07947547375159943,0.25147006136429617,0.6994447720695061,-0.23387584098033293,0.41180090690277527,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-0.2768111493820659,-0.28682922374095465,-0.0957326255086938,-2.077018290577553,-1.0664352516230287,-0.2165013637629362,-1.0694974147025873,
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-0.13052236976889198,-0.255884985491595,-0.07881893493063985,0.46489524710673,-0.9829075870251331,-0.2822903379573416,-0.9044590011048,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-0.22835541921160651,-0.2561428971289459,-0.08876080850517064,-0.12176265517155131,-0.623910183772307,-0.25860040972370396,-0.7617338392304377,
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-0.27729580865766834,-0.2859935900359378,-0.0951698779478713,-2.3216186795352853,-0.19428996028959594,0.5451435957529539,0.49065484398261333,
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.849863465221533,1.5578115471528193,0.15584679793234163,1.5625184708976039,1.3010061854549244,-0.11180818756457321,1.0136147620793587,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-0.2765644292014407,-0.2850960575379567,-0.09520114170125032,-1.9851731869106533,-0.11206595718324239,0.22787969864820382,-0.057377242168892444,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-0.2560125815031956,-0.2420402887985993,-0.09457586663366978,-0.5594241592072333,1.6175019378333257,-0.3065162814055742,1.5656011099745157,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-0.12517058132728198,-0.23708838536146223,-0.06918969888989933,0.4841170805907212,-0.8945372963715376,-0.18063680280014577,-0.8041075772367573,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-0.052460359553821626,-0.18808517426479335,0.4075200126335141,0.6940133737992168,-0.609667578410727,1.7952576399318019,-0.3640865247592393,
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-0.17644688118611734,-0.18541836793458516,-0.08413377300507455,0.26375041835708346,-0.17580857592363397,-0.25677055137562166,-0.379904174436804,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-0.2120710375078609,-0.23075923378087143,-0.08991756738019466,0.03098039818992804,-0.39672371621340596,-0.3086109911577178,-0.44071985939666086,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-0.26879500959836555,-0.2804588062983877,-0.0942632290998795,-1.0246373750005147,-0.5296620019999118,-0.1831826105491289,-0.47188809903332624,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-0.1847393419069014,-0.12361242315981817,-0.017448187047608584,0.21783906294158228,1.1584811451478259,0.4828695106960622,1.4513855891389318,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-0.20115147424378357,-0.27415028764878496,-0.005474169503440997,0.1135379185630339,-1.02678326329749,0.7559477685286832,-0.8437731923428632,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-0.24972872330917778,-0.266619267838139,-0.081257507694204,-0.424509733351882,-0.5336079945450563,0.1644234135028425,-0.28668828720676237,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-0.009628773110472971,0.09255363656945578,-0.02094972742605968,0.7878088782792257,0.3544795641039923,-0.11997957615003586,0.18166945182692545,
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-0.2713377004151074,-0.2758060803605777,-0.09460713038704881,-1.1960255130891795,0.4751933975528441,-0.202572237345035,0.5248242747817721,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-0.17113630719488732,-0.09929651399037637,-0.06809546752163337,0.2912254452762861,0.5576699270770387,-0.14503953556536262,0.45159897501587937,
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.9566857970203221,0.18446818588856553,0.4732364222362302,1.6113554879815661,-0.7844607515471976,0.10729533601039214,-0.7340216051585542,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-0.24016371332150657,-0.2519440956728734,-0.08535305938685663,-0.26789270733314086,-0.394200256253194,-0.1131562044162473,0.20797930524983516,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-0.25365627631085264,-0.2715814877407701,-0.08525926812671954,-0.5048089678744206,-0.5354239675750289,0.16265596431238408,-0.430270671492175,
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-0.2750570567086772,-0.28103137013330665,-0.09548251548166158,-1.6230568441254352,1.3796828364860838,-0.21801837580361078,1.5256760380344734,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-0.1424681870104723,-0.12498967130327192,-0.009475929935956535,0.41934789702067754,-0.1790776869225562,0.2327186641022404,-0.18771908103743576,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-0.16479353074877987,-0.16546116543637338,0.001966603800767581,0.32230716204020415,-0.23808926229546623,0.4549176403439601,-0.2135336805321225,
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-0.10114893012436588,-0.25240833662010503,-0.086916247055808,0.5628453111479796,-0.992128358823092,-0.3506815929086613,-1.0177626871246468,
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6863864186045273,1.6398119731321608,0.06746416712983049,1.4780111710837365,0.5621585266468769,-0.2247209640583819,0.37806869455759534,
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-0.26825610587432486,-0.2785812095784732,-0.09363795403229895,-0.9943793699715643,-0.30752689083385776,-0.06992238419031106,-0.4607567496412928,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-0.26771564421573374,-0.28334225840397065,-0.09295015145796034,-0.9656472750990391,-0.837485276053617,-0.068880256458969,-0.07852264814920178,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.2814712976403972,0.3071103276816602,0.07559274300837768,1.184173847979108,0.008903061541689166,-0.08545765781982309,-0.19595088642781142,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-0.17311403429147193,-0.2612443893157465,-0.0896361935997834,0.28115610219141374,-0.9650514008205971,-0.34216805296468344,-0.9879373774660056,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-0.27766971294977544,-0.2864887803796515,-0.09595147178234699,-2.636783498761634,-0.2566106542442674,-0.3363768461194181,-0.3448874597357096,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-0.27610441361781807,-0.2867827996462315,-0.09598273553572602,-1.846999967786698,-1.0639128230645392,-0.4016718205878203,-1.0885167177005604,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-0.016393466558923996,0.0462739723632123,-0.07228481047442306,0.7740365808110744,0.08332415825798951,-0.30404646374374694,-0.10636726585171674,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-0.237988270167429,-0.21272089386455026,-0.09229361263700075,-0.2378275434953931,0.5497608140151494,-0.30599284762808326,0.3082443102174382,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-0.25329922603797306,-0.2715092724823119,-0.09179339258293631,-0.49699490586051004,-0.6674654802894635,-0.23561039538421907,-0.7616285842470178,
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-0.10110714915233118,-0.24365997388116287,-0.0285468194971634,0.5629727103477514,-0.9473643047340177,0.008797782806462824,-0.8514263537199536,
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-0.041985515788689844,-0.022964985800007318,-0.08416503675845358,0.7185016082599837,-0.1683885120670352,-0.3492089062077296,-0.3264963827997287,
